@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric

@data
6217,'2023/06/13 10:21:57:696',5,0,0,0,0,0,0,0,-0.000709,0.000201
6218,'2023/06/13 10:21:57:721',5,0,0,0,0,0,0,0,-0.000709,0.000201
6219,'2023/06/13 10:21:57:747',5,0,0,0,0,0,0,0,-0.000709,0.000201
6220,'2023/06/13 10:21:57:765',5,0,0,0,0,0,0,0,-0.000709,0.000201
6221,'2023/06/13 10:21:57:789',5,0,0,0,0,0,0,0,-0.000709,0.000201
6222,'2023/06/13 10:21:57:814',5,0,0,0,0,0,0,0,-0.000709,0.000201
6223,'2023/06/13 10:21:57:838',5,0,0,0,0,0,0,0,-0.000709,0.000201
6224,'2023/06/13 10:21:57:861',5,0,0,0,0,0,0,0,-0.000709,0.000201
6225,'2023/06/13 10:21:57:884',5,0,0,0,0,0,0,0,-0.000709,0.000201
6226,'2023/06/13 10:21:57:905',5,0,0,0,0,0,0,0,-0.000709,0.000201
6227,'2023/06/13 10:21:57:930',5,0,0,0,0,0,0,0,-0.000709,0.000201
6228,'2023/06/13 10:21:57:955',5,0,0,0,0,0,0,0,-0.000709,0.000201
6229,'2023/06/13 10:21:57:979',5,0,0,0,0,0,0,0,-0.000709,0.000201
6230,'2023/06/13 10:21:57:999',5,0,0,0,0,0,0,0,-0.000709,0.000201
6231,'2023/06/13 10:21:58:024',5,0,0,0,0,0,0,0,-0.000709,0.000201
6232,'2023/06/13 10:21:58:048',5,0,0,0,0,0,0,0,-0.000709,0.000201
6233,'2023/06/13 10:21:58:066',5,0,0,0,0,0,0,0,-0.000709,0.000201
6234,'2023/06/13 10:21:58:091',5,0,0,0,0,0,0,0,-0.000709,0.000201
6235,'2023/06/13 10:21:58:118',5,0,0,0,0,0,0,0,-0.000709,0.000201
6236,'2023/06/13 10:21:58:137',5,0,0,0,0,0,0,0,-0.000709,0.000201
6237,'2023/06/13 10:21:58:163',5,0,0,0,0,0,0,0,-0.000709,0.000201
6238,'2023/06/13 10:21:58:187',5,0,0,0,0,0,0,0,-0.000709,0.000201
6239,'2023/06/13 10:21:58:207',5,0,0,0,0,0,0,0,-0.000709,0.000201
6240,'2023/06/13 10:21:58:231',5,0,0,0,0,0,0,0,0,0.000201
6241,'2023/06/13 10:21:58:256',5,0,0,0,0,0,0,0,0.02,0.000201
6242,'2023/06/13 10:21:58:280',5,0,0,0,0,0,0,0,0.06,0.000201
6243,'2023/06/13 10:21:58:303',5,0,0,0,0,0,0,0,0.12,0.000201
6244,'2023/06/13 10:21:58:326',5,0,0,0,0,0,0,0,0.21,0.000201
6245,'2023/06/13 10:21:58:346',5,0,0,0,0,0,0,0,0.3,0.000201
6246,'2023/06/13 10:21:58:369',5,0,0,0,0,0,0,0,0.48,0.000201
6247,'2023/06/13 10:21:58:394',5,0,0,0,0,0,0,0,0.71,0.000201
6248,'2023/06/13 10:21:58:419',5,0,0,0,0,0,0,0,1,0.000201
6249,'2023/06/13 10:21:58:442',5,0,0,0,0,0,0,0,1,0.000201
6250,'2023/06/13 10:21:58:466',5,0,0,0,0,0,0,0,1,0.000201
6251,'2023/06/13 10:21:58:486',5,0,0,0,0,0,0,0,1,0.000201
6252,'2023/06/13 10:21:58:509',5,0,0,0,0,0,0,0,1,0.000201
6253,'2023/06/13 10:21:58:534',5,0,0,0,0,0,0,0,1,0.000201
6254,'2023/06/13 10:21:58:557',5,0,0,0,0,0,0,0,1,0.000201
6255,'2023/06/13 10:21:58:581',5,0,0,0,0,0,0,0,1,0.000201
6256,'2023/06/13 10:21:58:607',5,0,0,0,0,0,0,0,1,0.000201
6257,'2023/06/13 10:21:58:625',5,0,0,0,0,0,0,0,1,0.000201
6258,'2023/06/13 10:21:58:651',5,0,0,0,0,0,0,0,1,0.000201
6259,'2023/06/13 10:21:58:675',5,0,0,0,0,0,0,0,1,0.000201
6260,'2023/06/13 10:21:58:694',5,0,0,0,0,0,0,0,1,0.000201
6261,'2023/06/13 10:21:58:719',5,0,0,0,0,0,0,0,1,0.000201
6262,'2023/06/13 10:21:58:745',5,0,0,0,0,0,0,0,1,0.000201
6263,'2023/06/13 10:21:58:766',5,0,0,0,0,0,0,0,1,0.000201
6264,'2023/06/13 10:21:58:792',5,0,0,0,0,0,0,0,1,0.000201
6265,'2023/06/13 10:21:58:813',5,0,0,0,0,0,0,0,1,0.000201
6266,'2023/06/13 10:21:58:836',5,0,0,0,0,0,0,0,1,0.000201
6267,'2023/06/13 10:21:58:861',5,0,0,0,0,0,0,0,1,0.000201
6268,'2023/06/13 10:21:58:882',5,445.183838,862.671875,445.183838,862.671875,0,0,0,1,0.000201
6269,'2023/06/13 10:21:58:906',5,0,0,0,0,0,0,0,1,0.000201
6270,'2023/06/13 10:21:58:930',5,0,0,0,0,0,0,0,1,0.000201
6271,'2023/06/13 10:21:58:950',5,0,0,0,0,0,0,0,1,0.000201
6272,'2023/06/13 10:21:58:974',5,0,0,0,0,0,0,0,1,0.000201
6273,'2023/06/13 10:21:59:001',5,0,0,0,0,0,0,0,1,0.000201
6274,'2023/06/13 10:21:59:021',5,429.730103,852.682251,429.730103,852.682251,0,0,0,1,0.000201
6275,'2023/06/13 10:21:59:047',5,0,0,0,0,0,0,0,1,0.000201
6276,'2023/06/13 10:21:59:066',5,0,0,0,0,0,0,0,1,0.000201
6277,'2023/06/13 10:21:59:093',5,491.00058,913.730164,491.00058,913.730164,0,0,0,1,0.000201
6278,'2023/06/13 10:21:59:112',5,0,0,0,0,0,0,0,1,0.000201
6279,'2023/06/13 10:21:59:142',5,460.610382,862.056274,460.610382,862.056274,0,0,0,1,0.000201
6280,'2023/06/13 10:21:59:161',5,0,0,0,0,0,0,0,1,0.000201
6281,'2023/06/13 10:21:59:188',5,416.802673,913.505676,416.802673,913.505676,0,0,0,1,0.000201
6282,'2023/06/13 10:21:59:208',5,366.589386,932.089478,366.589386,932.089478,0,0,0,1,0.000201
6283,'2023/06/13 10:21:59:228',5,366.703125,915.400146,366.703125,915.400146,0,0,0,1,0.000201
6284,'2023/06/13 10:21:59:257',5,359.457855,843.341431,359.457855,843.341431,0,0,0,1,0.000201
6285,'2023/06/13 10:21:59:278',5,445.320526,901.494629,445.320526,901.494629,0,0,0,1,0.000201
6286,'2023/06/13 10:21:59:303',5,447.263,1086.057251,447.263,1086.057251,0,0,0,1,0.000201
6287,'2023/06/13 10:21:59:323',5,395.831055,801.804504,395.831055,801.804504,0,0,0,1,0.000201
6288,'2023/06/13 10:21:59:349',5,437.743561,880.464844,437.743561,880.464844,0,0,0,1,0.000201
6289,'2023/06/13 10:21:59:370',5,444.418701,930.682312,444.418701,930.682312,0,0,0,1,0.000201
6290,'2023/06/13 10:21:59:396',5,0,0,0,0,0,0,0,1,0.000201
6291,'2023/06/13 10:21:59:414',5,0,0,0,0,0,0,0,1,0.000201
6292,'2023/06/13 10:21:59:440',5,349.910706,735.351257,349.910706,735.351257,0,0,0,1,0.000201
6293,'2023/06/13 10:21:59:464',5,0,0,0,0,0,0,0,1,0.000201
6294,'2023/06/13 10:21:59:485',5,0,0,0,0,0,0,0,1,0.000201
6295,'2023/06/13 10:21:59:510',5,0,0,0,0,0,0,0,1,0.000201
6296,'2023/06/13 10:21:59:529',5,0,0,0,0,0,0,0,1,0.000201
6297,'2023/06/13 10:21:59:554',5,0,0,0,0,0,0,0,1,0.000201
6298,'2023/06/13 10:21:59:579',5,0,0,0,0,0,0,0,1,0.000201
6299,'2023/06/13 10:21:59:599',5,0,0,0,0,0,0,0,1,0.000201
6300,'2023/06/13 10:21:59:624',5,0,0,0,0,0,0,0,1,0.000201
6301,'2023/06/13 10:21:59:650',5,0,0,0,0,0,0,0,1,0.000201
6302,'2023/06/13 10:21:59:670',5,0,0,0,0,0,0,0,1,0.000201
6303,'2023/06/13 10:21:59:694',5,0,0,0,0,0,0,0,1,0.000201
6304,'2023/06/13 10:21:59:719',5,0,0,0,0,0,0,0,1,0.000201
6305,'2023/06/13 10:21:59:740',5,0,0,0,0,0,0,0,1,0.000201
6306,'2023/06/13 10:21:59:766',5,0,0,0,0,0,0,0,1,0.000201
6307,'2023/06/13 10:21:59:786',5,0,0,0,0,0,0,0,1,0.000201
6308,'2023/06/13 10:21:59:813',5,0,0,0,0,0,0,0,1,0.000201
6309,'2023/06/13 10:21:59:832',5,0,0,0,0,0,0,0,1,0.000201
6310,'2023/06/13 10:21:59:857',5,0,0,0,0,0,0,0,1,0.000201
6311,'2023/06/13 10:21:59:882',5,473.164368,972.225037,473.164368,972.225037,0,0,0,1,0.000201
6312,'2023/06/13 10:21:59:902',5,468.089783,896.535339,468.089783,896.535339,0,0,0,1,0.000201
6313,'2023/06/13 10:21:59:925',5,0,0,0,0,0,0,0,1,0.000201
6314,'2023/06/13 10:21:59:951',5,0,0,0,0,0,0,0,1,0.000201
6315,'2023/06/13 10:21:59:972',5,0,0,0,0,0,0,0,1,0.000201
6316,'2023/06/13 10:21:59:997',5,0,0,0,0,0,0,0,1,0.000201
6317,'2023/06/13 10:22:00:020',5,0,0,0,0,0,0,0,1,0.000201
6318,'2023/06/13 10:22:00:045',5,0,0,0,0,0,0,0,1,0.000201
6319,'2023/06/13 10:22:00:064',5,0,0,0,0,0,0,0,1,0.000201
6320,'2023/06/13 10:22:00:090',5,403.706177,822.890991,403.706177,822.890991,0,0,0,1,0.000201
6321,'2023/06/13 10:22:00:115',5,0,0,0,0,0,0,0,1,0.000201
6322,'2023/06/13 10:22:00:134',5,0,0,0,0,0,0,0,1,0.000201
6323,'2023/06/13 10:22:00:160',5,461.550781,897.335388,461.550781,897.335388,0,0,0,1,0.000201
6324,'2023/06/13 10:22:00:185',5,0,0,0,0,0,0,0,1,0.000201
6325,'2023/06/13 10:22:00:203',5,0,0,0,0,0,0,0,1,0.000201
6326,'2023/06/13 10:22:00:228',5,0,0,0,0,0,0,0,1,0.000201
6327,'2023/06/13 10:22:00:254',5,0,0,0,0,0,0,0,1,0.000201
6328,'2023/06/13 10:22:00:273',5,0,0,0,0,0,0,0,1,0.000201
6329,'2023/06/13 10:22:00:298',5,0,0,0,0,0,0,0,1,0.000201
6330,'2023/06/13 10:22:00:324',5,0,0,0,0,0,0,0,1,0.000201
6331,'2023/06/13 10:22:00:342',5,0,0,0,0,0,0,0,1,0.000201
6332,'2023/06/13 10:22:00:368',5,0,0,0,0,0,0,0,1,0.000201
6333,'2023/06/13 10:22:00:392',5,0,0,0,0,0,0,0,1,0.000201
6334,'2023/06/13 10:22:00:417',5,0,0,0,0,0,0,0,1,0.000201
6335,'2023/06/13 10:22:00:436',5,0,0,0,0,0,0,0,1,0.000201
6336,'2023/06/13 10:22:00:461',5,0,0,0,0,0,0,0,1,0.000201
6337,'2023/06/13 10:22:00:485',5,0,0,0,0,0,0,0,1,0.000201
6338,'2023/06/13 10:22:00:509',5,0,0,0,0,0,0,0,1,0.000201
6339,'2023/06/13 10:22:00:533',5,0,0,0,0,0,0,0,0.86,0.000201
6340,'2023/06/13 10:22:00:551',5,0,0,0,0,0,0,0,0.74,0.000201
6341,'2023/06/13 10:22:00:574',5,0,0,0,0,0,0,0,0.53,0.000201
6342,'2023/06/13 10:22:00:601',5,417.466156,668.219421,417.466156,668.219421,0,0,0,0.29,0.000201
6343,'2023/06/13 10:22:00:624',5,0,0,0,0,0,0,0,0.05,0.000201
6344,'2023/06/13 10:22:00:648',5,0,0,0,0,0,0,0,0,0.000201
6345,'2023/06/13 10:22:00:668',5,0,0,0,0,0,0,0,0,0.000201
6346,'2023/06/13 10:22:00:691',5,0,0,0,0,0,0,0,0,0.000201
6347,'2023/06/13 10:22:00:714',5,0,0,0,0,0,0,0,0,0.000201
6348,'2023/06/13 10:22:00:739',5,0,0,0,0,0,0,0,0,0.000201
6349,'2023/06/13 10:22:00:763',5,0,0,0,0,0,0,0,0,0.000201
6350,'2023/06/13 10:22:00:787',5,0,0,0,0,0,0,0,0,0.000201
6351,'2023/06/13 10:22:00:806',5,0,0,0,0,0,0,0,0,0.000201
6352,'2023/06/13 10:22:00:830',5,0,0,0,0,0,0,0,0,0.000201
6353,'2023/06/13 10:22:00:855',5,0,0,0,0,0,0,0,0,0.000201
6354,'2023/06/13 10:22:00:881',5,0,0,0,0,0,0,0,0,0.000201
6355,'2023/06/13 10:22:00:900',5,0,0,0,0,0,0,0,0,0.000201
6356,'2023/06/13 10:22:00:926',5,0,0,0,0,0,0,0,0,0.000201
6357,'2023/06/13 10:22:00:946',5,0,0,0,0,0,0,0,0,0.000201
6358,'2023/06/13 10:22:00:973',5,319.544617,531.039429,319.544617,531.039429,0,0,0,0,0.000201
6359,'2023/06/13 10:22:00:994',5,344.204468,539.419739,344.204468,539.419739,0,0,0,0,0.000201
6360,'2023/06/13 10:22:01:021',5,484.124573,501.315247,484.124573,501.315247,0,0,0,0,0.000201
6361,'2023/06/13 10:22:01:042',5,351.528656,503.721008,351.528656,503.721008,0,0,0,0.04,0.000201
6362,'2023/06/13 10:22:01:070',5,334.840485,610.557983,334.840485,610.557983,0,0,0,0.21,0.000201
6363,'2023/06/13 10:22:01:090',5,332.671936,624.424561,332.671936,624.424561,0,0,0,0.4,0.000201
6364,'2023/06/13 10:22:01:108',5,0,0,0,0,0,0,0,0.59,0.000201
6365,'2023/06/13 10:22:01:133',5,0,0,0,0,0,0,0,0.76,0.000201
6366,'2023/06/13 10:22:01:159',5,439.684113,1072.821655,439.684113,1072.821655,0,0,0,0.96,0.000201
6367,'2023/06/13 10:22:01:179',5,504.636444,1247.814941,504.636444,1247.814941,0,0,0,1,0.000201
6368,'2023/06/13 10:22:01:205',5,711.568909,1315.096924,711.568909,1315.096924,0,0,0,1,0.000201
6369,'2023/06/13 10:22:01:230',5,0,0,0,0,0,0,0,1,0.000201
6370,'2023/06/13 10:22:01:249',5,0,0,0,0,0,0,0,1,0.000201
6371,'2023/06/13 10:22:01:274',5,0,0,0,0,0,0,0,1,0.000201
6372,'2023/06/13 10:22:01:299',5,0,0,0,0,0,0,0,1,0.000201
6373,'2023/06/13 10:22:01:318',5,0,0,0,0,0,0,0,1,0.000201
6374,'2023/06/13 10:22:01:342',5,0,0,0,0,0,0,0,1,0.000201
6375,'2023/06/13 10:22:01:368',5,0,0,0,0,0,0,0,1,0.000201
6376,'2023/06/13 10:22:01:387',5,0,0,0,0,0,0,0,1,0.000201
6377,'2023/06/13 10:22:01:411',5,0,0,0,0,0,0,0,1,0.000201
6378,'2023/06/13 10:22:01:437',5,0,0,0,0,0,0,0,1,0.000201
6379,'2023/06/13 10:22:01:462',5,0,0,0,0,0,0,0,1,0.000201
6380,'2023/06/13 10:22:01:481',5,0,0,0,0,0,0,0,1,0.000201
6381,'2023/06/13 10:22:01:505',5,0,0,0,0,0,0,0,1,0.000201
6382,'2023/06/13 10:22:01:531',5,0,0,0,0,0,0,0,0.97,0.000201
6383,'2023/06/13 10:22:01:550',5,0,0,0,0,0,0,0,0.87,0.000201
6384,'2023/06/13 10:22:01:574',5,0,0,0,0,0,0,0,0.64,0.000201
6385,'2023/06/13 10:22:01:597',5,0,0,0,0,0,0,0,0.4,0.000201
6386,'2023/06/13 10:22:01:621',5,0,0,0,0,0,0,0,0.15,0.000201
6387,'2023/06/13 10:22:01:647',5,0,0,0,0,0,0,0,0,0.000201
6388,'2023/06/13 10:22:01:670',5,0,0,0,0,0,0,0,0,0.000201
6389,'2023/06/13 10:22:01:690',5,0,0,0,0,0,0,0,0,0.000201
6390,'2023/06/13 10:22:01:713',5,0,0,0,0,0,0,0,0,0.000201
6391,'2023/06/13 10:22:01:739',5,0,0,0,0,0,0,0,0,0.000201
6392,'2023/06/13 10:22:01:762',5,0,0,0,0,0,0,0,0,0.000201
6393,'2023/06/13 10:22:01:787',5,0,0,0,0,0,0,0,0,0.000201
6394,'2023/06/13 10:22:01:805',5,0,0,0,0,0,0,0,0,0.000201
6395,'2023/06/13 10:22:01:831',5,0,0,0,0,0,0,0,0,0.000201
6396,'2023/06/13 10:22:01:856',5,0,0,0,0,0,0,0,0,0.000201
6397,'2023/06/13 10:22:01:876',5,0,0,0,0,0,0,0,0,0.000201
6398,'2023/06/13 10:22:01:901',5,0,0,0,0,0,0,0,0,0.000201
6399,'2023/06/13 10:22:01:927',5,0,0,0,0,0,0,0,0,0.000201
6400,'2023/06/13 10:22:01:946',5,0,0,0,0,0,0,0,0,0.000201
6401,'2023/06/13 10:22:01:970',5,0,0,0,0,0,0,0,0,0.000201
6402,'2023/06/13 10:22:01:996',5,0,0,0,0,0,0,0,0,0.000201
6403,'2023/06/13 10:22:02:016',5,0,0,0,0,0,0,0,0,0.000201
6404,'2023/06/13 10:22:02:040',5,0,0,0,0,0,0,0,0,0.000201
6405,'2023/06/13 10:22:02:065',5,0,0,0,0,0,0,0,0,0.000201
6406,'2023/06/13 10:22:02:085',5,0,0,0,0,0,0,0,0,0.000201
6407,'2023/06/13 10:22:02:112',5,0,0,0,0,0,0,0,0,0.000201
6408,'2023/06/13 10:22:02:131',5,0,0,0,0,0,0,0,0,0.000201
6409,'2023/06/13 10:22:02:157',5,607.614136,1267.367676,607.614136,1267.367676,0,0,0,0,0.000201
6410,'2023/06/13 10:22:02:177',5,0,0,0,0,0,0,0,0,0.000201
6411,'2023/06/13 10:22:02:201',5,0,0,0,0,0,0,0,0,0.000201
6412,'2023/06/13 10:22:02:225',5,0,0,0,0,0,0,0,0,0.000201
6413,'2023/06/13 10:22:02:249',5,0,0,0,0,0,0,0,0,0.000201
6414,'2023/06/13 10:22:02:274',5,0,0,0,0,0,0,0,0,0.000201
6415,'2023/06/13 10:22:02:292',5,0,0,0,0,0,0,0,0,0.000201
6416,'2023/06/13 10:22:02:317',5,0,0,0,0,0,0,0,0,0.000201
6417,'2023/06/13 10:22:02:342',5,0,0,0,0,0,0,0,0,0.000201
6418,'2023/06/13 10:22:02:366',5,0,0,0,0,0,0,0,0,0.000201
6419,'2023/06/13 10:22:02:385',5,0,0,0,0,0,0,0,0,0.000201
6420,'2023/06/13 10:22:02:411',5,0,0,0,0,0,0,0,0,0.000201
6421,'2023/06/13 10:22:02:435',5,0,0,0,0,0,0,0,0,0.000201
6422,'2023/06/13 10:22:02:459',5,0,0,0,0,0,0,0,0,0.000201
6423,'2023/06/13 10:22:02:483',5,0,0,0,0,0,0,0,0,0.000201
6424,'2023/06/13 10:22:02:501',5,0,0,0,0,0,0,0,0,0.000201
6425,'2023/06/13 10:22:02:527',5,0,0,0,0,0,0,0,0,0.000201
6426,'2023/06/13 10:22:02:551',5,0,0,0,0,0,0,0,0,0.000201
6427,'2023/06/13 10:22:02:571',5,0,0,0,0,0,0,0,0,0.000201
6428,'2023/06/13 10:22:02:595',5,0,0,0,0,0,0,0,0,0.000201
6429,'2023/06/13 10:22:02:619',5,0,0,0,0,0,0,0,0,0.000201
6430,'2023/06/13 10:22:02:643',5,0,0,0,0,0,0,0,0,0.000201
6431,'2023/06/13 10:22:02:666',5,0,0,0,0,0,0,0,0,0.000201
6432,'2023/06/13 10:22:02:691',5,0,0,0,0,0,0,0,0,0.000201
6433,'2023/06/13 10:22:02:711',5,0,0,0,0,0,0,0,0,0.000201
6434,'2023/06/13 10:22:02:736',5,0,0,0,0,0,0,0,0,0.000201
6435,'2023/06/13 10:22:02:762',5,0,0,0,0,0,0,0,0,0.000201
6436,'2023/06/13 10:22:02:784',5,0,0,0,0,0,0,0,0,0.000201
6437,'2023/06/13 10:22:02:809',5,0,0,0,0,0,0,0,0,0.000201
6438,'2023/06/13 10:22:02:827',5,0,0,0,0,0,0,0,0,0.000201
6439,'2023/06/13 10:22:02:852',5,0,0,0,0,0,0,0,0,0.000201
6440,'2023/06/13 10:22:02:877',5,0,0,0,0,0,0,0,0,0.000201
6441,'2023/06/13 10:22:02:902',5,0,0,0,0,0,0,0,0,0.000201
6442,'2023/06/13 10:22:02:920',5,0,0,0,0,0,0,0,0,0.000201
6443,'2023/06/13 10:22:02:943',5,0,0,0,0,0,0,0,0,0.000201
6444,'2023/06/13 10:22:02:967',5,0,0,0,0,0,0,0,0,0.000201
6445,'2023/06/13 10:22:02:991',5,0,0,0,0,0,0,0,0,0.000201
6446,'2023/06/13 10:22:03:015',5,0,0,0,0,0,0,0,0,0.000201
6447,'2023/06/13 10:22:03:038',5,0,0,0,0,0,0,0,0,0.000201
6448,'2023/06/13 10:22:03:061',5,0,0,0,0,0,0,0,0,0.000201
6449,'2023/06/13 10:22:03:086',5,0,0,0,0,0,0,0,0,0.000201
6450,'2023/06/13 10:22:03:106',5,0,0,0,0,0,0,0,0,0.000201
6451,'2023/06/13 10:22:03:131',5,0,0,0,0,0,0,0,0,0.000201
6452,'2023/06/13 10:22:03:156',5,0,0,0,0,0,0,0,0,0.000201
6453,'2023/06/13 10:22:03:175',5,0,0,0,0,0,0,0,0,0.000201
6454,'2023/06/13 10:22:03:200',5,0,0,0,0,0,0,0,0,0.000201
6455,'2023/06/13 10:22:03:223',5,0,0,0,0,0,0,0,0,0
6456,'2023/06/13 10:22:03:248',5,0,0,0,0,0,0,0,0,0
6457,'2023/06/13 10:22:03:268',5,0,0,0,0,0,0,0,0,0
6458,'2023/06/13 10:22:03:292',5,0,0,0,0,0,0,0,0,0
6459,'2023/06/13 10:22:03:315',5,0,0,0,0,0,0,0,0,0
6460,'2023/06/13 10:22:03:339',5,0,0,0,0,0,0,0,0,0
6461,'2023/06/13 10:22:03:364',5,0,0,0,0,0,0,0,0,0
6462,'2023/06/13 10:22:03:387',5,0,0,0,0,0,0,0,0,0.05
6463,'2023/06/13 10:22:03:411',5,0,0,0,0,0,0,0,0,0.16
6464,'2023/06/13 10:22:03:434',5,0,0,0,0,0,0,0,0,0.44
6465,'2023/06/13 10:22:03:458',5,0,0,0,0,0,0,0,0,0.81
6466,'2023/06/13 10:22:03:476',5,0,0,0,0,0,0,0,0,1
6467,'2023/06/13 10:22:03:502',5,0,0,0,0,0,0,0,0,1
6468,'2023/06/13 10:22:03:526',5,303.655029,651.163879,303.655029,651.163879,0,0,0,0,1
6469,'2023/06/13 10:22:03:551',5,0,0,0,0,0,0,0,0,1
6470,'2023/06/13 10:22:03:571',5,290.170776,683.949829,290.170776,683.949829,0,0,0,0,1
6471,'2023/06/13 10:22:03:595',5,0,0,0,0,0,0,0,0,1
6472,'2023/06/13 10:22:03:620',5,0,0,0,0,0,0,0,0,1
6473,'2023/06/13 10:22:03:641',5,0,0,0,0,0,0,0,0,1
6474,'2023/06/13 10:22:03:664',5,0,0,0,0,0,0,0,0,1
6475,'2023/06/13 10:22:03:689',5,0,0,0,0,0,0,0,0,1
6476,'2023/06/13 10:22:03:709',5,0,0,0,0,0,0,0,0,1
6477,'2023/06/13 10:22:03:734',5,0,0,0,0,0,0,0,0,1
6478,'2023/06/13 10:22:03:759',5,0,0,0,0,0,0,0,0,1
6479,'2023/06/13 10:22:03:781',5,343.648499,761.459534,343.648499,761.459534,0,0,0,0,1
6480,'2023/06/13 10:22:03:808',5,362.898071,713.065674,362.898071,713.065674,0,0,0,0,1
6481,'2023/06/13 10:22:03:827',5,0,0,0,0,0,0,0,0,1
6482,'2023/06/13 10:22:03:855',5,356.06189,613.172119,356.06189,613.172119,0,0,0,0,1
6483,'2023/06/13 10:22:03:876',5,347.092743,655.624939,347.092743,655.624939,0,0,0,0,1
6484,'2023/06/13 10:22:03:895',5,0,0,0,0,0,0,0,0,1
6485,'2023/06/13 10:22:03:921',5,0,0,0,0,0,0,0,0,1
6486,'2023/06/13 10:22:03:946',5,0,0,0,0,0,0,0,0,1
6487,'2023/06/13 10:22:03:966',5,0,0,0,0,0,0,0,0,1
6488,'2023/06/13 10:22:03:991',5,345.299835,743.332458,345.299835,743.332458,0,0,0,0,1
6489,'2023/06/13 10:22:04:016',5,354.178802,642.588501,354.178802,642.588501,0,0,0,0,1
6490,'2023/06/13 10:22:04:036',5,379.08847,692.492615,379.08847,692.492615,0,0,0,0,1
6491,'2023/06/13 10:22:04:062',5,376.814484,717.030518,376.814484,717.030518,0,0,0,0,1
6492,'2023/06/13 10:22:04:084',5,356.119995,738.241516,356.119995,738.241516,0,0,0,0,1
6493,'2023/06/13 10:22:04:112',5,347.723419,695.72168,347.723419,695.72168,0,0,0,0,1
6494,'2023/06/13 10:22:04:131',5,0,0,0,0,0,0,0,0,1
6495,'2023/06/13 10:22:04:151',5,0,0,0,0,0,0,0,0,1
6496,'2023/06/13 10:22:04:175',5,0,0,0,0,0,0,0,0,1
6497,'2023/06/13 10:22:04:202',5,0,0,0,0,0,0,0,0,1
6498,'2023/06/13 10:22:04:222',5,337.23468,697.351196,337.23468,697.351196,0,0,0,0,1
6499,'2023/06/13 10:22:04:250',5,362.589905,759.473694,362.589905,759.473694,0,0,0,0,1
6500,'2023/06/13 10:22:04:271',5,383.958496,696.468628,383.958496,696.468628,0,0,0,0,1
6501,'2023/06/13 10:22:04:294',5,377.267273,656.619141,377.267273,656.619141,0,0,0,0,1
6502,'2023/06/13 10:22:04:316',5,355.205292,712.883911,355.205292,712.883911,0,0,0,0,1
6503,'2023/06/13 10:22:04:339',5,337.99707,710.03894,337.99707,710.03894,0,0,0,0,1
6504,'2023/06/13 10:22:04:367',5,333.969452,695.66748,333.969452,695.66748,0,0,0,0,1
6505,'2023/06/13 10:22:04:390',5,339.357391,686.455139,339.357391,686.455139,0,0,0,0,1
6506,'2023/06/13 10:22:04:413',5,355.985229,713.397583,355.985229,713.397583,0,0,0,0,1
6507,'2023/06/13 10:22:04:432',5,365.291992,725.066528,365.291992,725.066528,0,0,0,0,1
6508,'2023/06/13 10:22:04:455',5,358.109375,749.465271,358.109375,749.465271,0,0,0,0,1
6509,'2023/06/13 10:22:04:479',5,351.966339,747.198425,351.966339,747.198425,0,0,0,0,1
6510,'2023/06/13 10:22:04:506',5,347.051941,749.110046,347.051941,749.110046,0,0,0,0,1
6511,'2023/06/13 10:22:04:529',5,347.968506,747.313843,347.968506,747.313843,0,0,0,0,1
6512,'2023/06/13 10:22:04:549',5,324.73291,730.754272,324.73291,730.754272,0,0,0,0,1
6513,'2023/06/13 10:22:04:572',5,322.151337,715.931824,322.151337,715.931824,0,0,0,0,1
6514,'2023/06/13 10:22:04:596',5,0,0,0,0,0,0,0,0,1
6515,'2023/06/13 10:22:04:615',5,0,0,0,0,0,0,0,0,1
6516,'2023/06/13 10:22:04:644',5,336.64563,720.057495,336.64563,720.057495,0,0,0,0,1
6517,'2023/06/13 10:22:04:666',5,374.349884,682.704834,374.349884,682.704834,0,0,0,0,1
6518,'2023/06/13 10:22:04:691',5,389.182861,641.252136,389.182861,641.252136,0,0,0,0,1
6519,'2023/06/13 10:22:04:712',5,358.938965,669.492554,358.938965,669.492554,0,0,0,0,1
6520,'2023/06/13 10:22:04:736',5,0,0,0,0,0,0,0,0,1
6521,'2023/06/13 10:22:04:759',5,319.405792,725.983032,319.405792,725.983032,0,0,0,0,1
6522,'2023/06/13 10:22:04:782',5,327.066467,735.078186,327.066467,735.078186,0,0,0,0,1
6523,'2023/06/13 10:22:04:804',5,323.209869,709.464722,323.209869,709.464722,0,0,0,0,1
6524,'2023/06/13 10:22:04:827',5,347.755646,701.607056,347.755646,701.607056,0,0,0,0,1
6525,'2023/06/13 10:22:04:846',5,0,0,0,0,0,0,0,0,1
6526,'2023/06/13 10:22:04:870',5,0,0,0,0,0,0,0,0,1
6527,'2023/06/13 10:22:04:900',5,404.036743,1060.914795,404.036743,1060.914795,0,0,0,0,1
